Mc,totalmass,chi1z,chi2z,ecc,eta,DL,iota,ra,dec,psi,z
4.633315369372724746e+01,2.493487529221144428e+02,-5.894798379050243398e-01,2.861659060570060920e-01,1.079557229643489033e-02,6.050729926553967408e-02,1.083447100147389865e+05,1.775707993518815586e+00,5.130141809731634694e+00,2.282312041367091204e+00,4.973643755034427905e+00,1.019486788521086496e+01
1.107970516256259508e+01,2.639259823481432221e+01,-9.212634305801815637e-01,-2.887169649148080275e-02,2.417916002220600602e-02,2.353658383410165422e-01,2.135934294160068384e+05,1.477012525846246760e+00,3.832597399094535562e-01,1.934264697922991605e+00,3.003010459251872266e+00,1.869681402389613822e+01
1.360229361792455727e+01,3.468331226093160780e+01,-3.010229030828670549e-01,1.161394594917686263e-01,6.899185845656043148e-02,2.101289863351504805e-01,1.769387817077746440e+05,2.347279551660195640e+00,4.568149517462770426e+00,2.138099017651132083e+00,3.749064197392204534e+00,1.577798648135096471e+01
9.790145574860414257e+00,3.021735632630471358e+01,2.160642346273333736e-03,-6.877523365966903279e-01,3.241712030433326758e-02,1.528344081799887233e-01,1.553680099180102407e+05,1.587084075320081666e+00,3.175775719271896502e+00,2.673532222281949533e+00,6.130339894353236119e+00,1.404233640741477274e+01
2.997120655176726700e+01,3.671520994883369440e+02,2.134652314346621171e-01,8.679379890877687576e-01,1.235278917754948670e-02,1.536138419563783455e-02,5.225828601716146295e+03,2.540603323644110123e+00,5.966909671881555077e-01,2.811020377300966100e+00,4.836981046787141914e+00,8.080398523213316864e-01
3.665278592119815926e+01,9.406731645824278587e+01,3.066739789446462083e-01,-9.759360464114454903e-01,1.314435241765165296e-01,2.078645323860816574e-01,5.249603510008902958e+04,2.563665766743774999e+00,5.996732375642801038e+00,1.209221358382531752e+00,5.050825281981953019e+00,5.429138154449630882e+00
6.331575241554165245e+01,2.526087149454868666e+02,-4.366384924687662927e-01,-1.139284178405667314e-01,3.040886019998819897e-02,9.964122796713677233e-02,1.084664319189922389e+05,1.773282790638233797e+00,3.713121614183186203e+00,6.832654886655258331e-01,2.637087439056434501e+00,1.020497121992442580e+01
7.898008849905963302e+01,3.090392937347971838e+02,4.259534818260675149e-01,-7.225766904870316587e-01,1.839985140572789404e-02,1.029215984150095714e-01,1.270123500747558865e+05,1.224275936206229209e+00,4.577378496414101328e+00,2.299292407134814642e+00,4.829309819501832912e+00,1.173465118963784093e+01
4.711993563756047365e+01,1.456307866216797606e+02,7.399738567975548964e-01,5.639757054992862173e-01,4.030202748248986472e-02,1.524939060155535708e-01,4.128742040551066748e+04,1.171786822018434648e+00,2.743479937345789210e+00,1.097808707302448283e+00,1.880600375933578317e+00,4.423599314379345060e+00
4.697245046598746399e+01,2.886591036400636767e+02,7.619943880100190636e-01,-5.089829803172654099e-01,4.946937494676103414e-02,4.850240392053649374e-02,2.183440389303978300e+05,7.913947198675788108e-01,4.474754492666356498e+00,1.921771272963622490e+00,6.643562727134799673e-01,1.907272237551512362e+01
1.787894646495324835e+01,1.271265123592914108e+02,-6.098111009921755032e-01,-2.355245986560755567e-01,2.569925284119463707e-02,3.803437806042721941e-02,5.436209967919970950e+03,1.915516943677646022e+00,3.659725065614446660e+00,8.450181194552539576e-01,9.524327795136090513e-01,8.344639436386436238e-01
4.849041097753097773e+01,1.162637446644416741e+02,-6.481206325614483621e-01,-1.918965320042788081e-01,1.416258680157948292e-02,2.328194525393879333e-01,7.725662695280413027e+04,1.341958866087937796e+00,5.189769893680336921e+00,1.946949218166051931e+00,5.670275523018042385e+00,7.580071397198635097e+00
3.667836042533235741e+01,1.228825141988314869e+02,3.066986178626278647e-01,4.907761945020181482e-01,4.187542110841695892e-02,1.333111195181315156e-01,6.494938079830084462e+04,2.193931051538786647e+00,7.389907154022008484e-01,1.298559312386121878e+00,6.094795556270134362e+00,6.520810047666072862e+00
1.102429704010461187e+01,3.303658594500161172e+01,9.455157354963970029e-01,2.862231557597403331e-01,3.972805498032780380e-02,1.605435678220800688e-01,9.865057188452254923e+04,1.094000059180378681e+00,9.742720741068001677e-01,1.204753315908271283e+00,5.473776038492840890e+00,9.387205892885493341e+00
4.810311210032463691e+01,1.115770669871153586e+02,-7.462154599132285737e-01,6.475674407428428925e-01,4.499553494089489347e-02,2.460350925968999847e-01,6.540490644249434263e+04,9.191590893177923327e-01,4.972537439987959051e-01,6.574099749309242346e-01,1.029427238384305943e+00,6.560330412926804300e+00
1.058471236639506259e+02,4.227551243840932216e+02,2.519015551836365496e-01,-7.230482348816744675e-01,2.897349682458709441e-02,9.946042265242736879e-02,2.374290490278803190e+04,2.349042578251212099e+00,2.569516702707280054e+00,2.381986906343797727e+00,4.862119931303821474e+00,2.780299420736127569e+00
1.083183838374446850e+02,2.507953580815261319e+02,8.025958230326502019e-02,9.520403283563037000e-01,2.225756609514280976e-02,2.467768762617337797e-01,1.636572300628598314e+05,1.166369733051793034e+00,5.859821194585453696e+00,1.626158398610267231e+00,5.821692614483363393e+00,1.471111344141552379e+01
9.380097049207622106e+00,2.303066856451030731e+01,7.569775677108996348e-01,-5.013526484675279171e-02,8.917383705782269687e-02,2.237868915438244177e-01,7.884464946803527710e+04,1.446491445052477287e+00,5.928923088295790400e+00,2.277450049004741572e+00,1.342991220982955980e+00,7.715576249876123782e+00
1.810006678082766740e+01,1.306725514544270652e+02,7.590676331219792239e-03,2.276541254662247660e-01,1.712785196379245090e-01,3.708170349648563097e-02,1.277412124345556804e+05,1.419194683351401975e+00,7.572813033212313361e-01,4.366017724479578921e-01,2.798231020840900030e-01,1.179440513592443018e+01
3.534669506858168830e+01,1.528514237896055192e+02,-5.578639552305462157e-01,-2.067455075755120220e-02,7.044085695048256379e-02,8.712287693158134172e-02,5.743015244814153266e+04,9.123913314615136327e-01,1.408238680112600116e-01,2.063353514529890465e+00,2.055142994620256403e+00,5.864432573752555555e+00
7.042686120074087341e+01,2.363284468369732849e+02,-5.680187754318244409e-01,1.177868942379942663e-01,1.869463221056058555e-01,1.329547590201452523e-01,9.886961616597344982e+04,2.523772258652611455e+00,4.047716847560206332e+00,2.038981211067597776e+00,4.087190802973645454e+00,9.405524240540417580e+00
8.826000362282691469e+01,4.187950586596566609e+02,9.117337968756660249e-01,2.648360906473770093e-01,1.265486539102463059e-02,7.463410345330938334e-02,1.523476917249101098e+05,2.150464557269362587e+00,3.019862201325068315e-02,1.686967287860058784e+00,3.237070562065930357e+00,1.379805449597682632e+01
3.840971744502844842e+01,8.828026129824786494e+01,6.184113799677968260e-01,-7.506634111554123523e-01,2.151936158308141375e-02,2.498211312899771275e-01,1.809199030674709065e+05,1.672175880994448027e+00,4.920293801300737790e+00,1.473538402250827106e+00,5.763586632591224834e+00,1.609673600556264716e+01
2.759747603862065191e+01,1.062627536726271273e+02,9.581134044725336807e-01,-2.351890627598451911e-01,4.059010884152752102e-02,1.057175682999073330e-01,3.134685196232728049e+04,1.194130922414989859e+00,3.045205191592547767e+00,9.910838233198517866e-01,2.636165499852464844e+00,3.506060756044051541e+00
3.970007040390894559e+01,3.126440343243002076e+02,-6.050380496082420345e-01,-9.991620467273831796e-02,1.848476031964639832e-01,3.208006340362544451e-02,1.555758321454832912e+05,1.303769387408453273e+00,5.808915529634448127e+00,1.397179946302323561e+00,4.719905439810303527e+00,1.405913285563813986e+01
2.149107326123200679e+01,8.034300825975941507e+01,-5.334524003647684864e-01,-6.427141404049552253e-01,1.210836245320137117e-01,1.110495218583718163e-01,2.199185787515419943e+05,1.565409414231363261e+00,4.282262545553193966e+00,1.350996918432286975e+00,2.267212302070297003e+00,1.919720450107470811e+01
3.687626838465346424e+01,3.212996897197005524e+02,1.180610479971566651e-01,-9.312914501238431786e-01,3.988346912858146270e-02,2.710572959888575204e-02,2.153888571621187730e+05,8.483747069573329691e-01,4.041322185573280379e+00,1.906166554505774435e+00,2.886028705864096544e+00,1.883894197603847331e+01
2.138702039565784929e+01,5.209599832972503464e+01,5.499360094116025888e-01,3.983054819668716551e-01,1.122843870266635423e-02,2.267652646148550499e-01,7.267082344289011962e+04,2.101996577124196630e+00,6.087499142708170830e+00,1.224515489639746768e+00,5.838206449973919021e+00,7.187339291086239257e+00
1.179506723758404974e+01,3.152480796779261851e+01,3.234665840410313464e-01,4.126906230574769463e-01,1.177658675782271708e-01,1.942733751182049162e-01,1.552791336609513201e+04,1.983888919115970539e+00,3.209904698978129467e+00,1.497098249501637612e+00,1.304095842510673453e+00,1.959097110911030004e+00
2.357114629239545422e+01,5.932786030119078191e+01,9.172511015868676232e-01,1.319351511796542642e-01,1.106362801513504773e-01,2.147187793789855914e-01,2.087173012690733594e+05,1.367871949101841178e+00,8.890641097700477946e-01,1.415593626597871024e+00,5.612578816996538933e+00,1.831044758340101453e+01
2.302878046401218910e+02,5.416747328486901552e+02,7.738572188109020811e-01,2.154927204130721030e-01,1.248243901377159466e-02,2.403738777869061927e-01,1.739872356143545476e+05,2.797671612961754928e+00,1.420710243243672233e+00,6.007407648603079187e-01,2.424199606219924696e+00,1.554136845684254808e+01
2.699862192633448288e+01,1.704177560289551536e+02,7.173273306508529679e-01,3.116516157753081995e-01,4.296943287602902201e-02,4.638503885890234851e-02,1.044642934494133224e+05,8.963869841878344680e-01,4.505760680974428389e+00,2.117591506158762016e+00,1.951907014789745709e+00,9.872301156593453086e+00
8.333978422047616164e+01,4.293813430452623265e+02,9.148848121592323412e-01,-4.584020184956405508e-03,1.840513481557435604e-01,6.506518505469806313e-02,1.557448869077173877e+05,1.195002301605627038e+00,5.098741286028195319e+00,1.860751810997715472e+00,5.118406717912408865e+00,1.407279493131765413e+01
2.980264895437354866e+01,9.036946833078694397e+01,4.066009288217282691e-01,3.418845409100024213e-02,7.788160400881799506e-02,1.574183055822946375e-01,1.737649247257357056e+05,2.854550370772062973e+00,9.877239327203062302e-01,9.069965322194847301e-01,2.554851170887256107e+00,1.552353573980988699e+01
1.474297534842714619e+01,4.370149344028330773e+01,5.987453223320393647e-01,-4.290120843207828605e-01,1.172927614521872969e-02,1.634863261441660276e-01,1.297410730595204077e+05,2.017764228759507006e+00,1.874550943466254616e+00,1.860897662884460457e+00,9.641835798385093304e-01,1.195822919245708249e+01
3.370404986376939860e+01,8.607956248288529366e+01,-6.789571046985620750e-01,9.547447445488526085e-01,1.847893584888604321e-02,2.095575904517734955e-01,2.167440164818942430e+05,1.175406584298495538e+00,4.382657162227109993e+00,1.127674681694193826e+00,3.636096094979294424e+00,1.894617053453524846e+01
3.329498681026360174e+01,8.013175678257945833e+01,-4.802245192144038999e-02,-8.092114033387345362e-01,7.804171840487590661e-02,2.313610811157042479e-01,3.277389500243381008e+03,1.265870543918083291e+00,2.425957386788635262e+00,2.130466643680665850e+00,1.174644535962056979e+00,5.505516829400414203e-01
3.196174606195231149e+01,2.375900585878039806e+02,-1.820379129350269132e-01,6.716740329542534305e-01,9.677333275762560472e-02,3.531861951109518949e-02,2.098798262076800165e+05,2.315044355094634909e+00,2.209615279808942567e+00,1.097154349493832726e+00,2.135696770926780896e+00,1.840261110924289056e+01
1.489439435219856556e+01,5.639892987356184761e+01,-9.662515596217797764e-01,-4.946499910200669037e-01,1.504882440135033861e-01,1.087059479825920466e-01,7.005673762962569890e+04,1.341043076173992876e+00,6.493762108520338971e-01,4.683728153116411552e-01,3.768522063227268681e-01,6.962461545794759843e+00
1.510167703571307243e+02,4.550621845530894802e+02,9.273956612275944256e-01,6.288289824182233811e-01,1.406761185473451303e-01,1.590708926235122611e-01,2.623322210151894978e+04,2.691340465709342933e+00,2.069509727297671908e+00,1.677945642743355670e+00,9.525459754141261115e-01,3.020859475750068412e+00
1.826707445243860306e+01,9.911635815918120329e+01,3.987650150243582381e-01,-2.143338583304396083e-01,1.444252433968910843e-02,5.968604071910377229e-02,9.474180668075240101e+04,2.857003424792920132e+00,3.344301483759404725e+00,9.620932887715343274e-01,4.694119169729837893e+00,9.059750764161599079e+00
3.635465071627127287e+01,2.351055565671479144e+02,-7.591292742278790140e-01,8.390007404128927426e-01,1.442898631469871074e-01,4.454802672631282684e-02,5.932260007414243591e+04,2.241463257810519583e+00,4.552118355123339732e+00,2.008590462547727551e+00,4.102656729724045270e+00,6.030379838336923370e+00
1.149389397570045901e+01,3.862492445900665672e+01,-8.793574653050458823e-01,3.813652797851196929e-01,1.611348728396754804e-01,1.326373712827396689e-01,2.001479181579458600e+04,2.474502078175274900e+00,5.210547960685097735e+00,1.342372511817069958e+00,2.136602488722782134e+00,2.413665884681237550e+00
2.195905183450448916e+01,7.059992678633740582e+01,-1.713469840972610125e-01,-1.107433744362944505e-01,5.410543036190314931e-02,1.427848803611077855e-01,1.356164912638859823e+05,1.735656720988296708e+00,2.167919406403437055e+00,1.430515812817714227e+00,1.404949726304420832e-01,1.243846693489050459e+01
8.023689541891597443e+00,2.072563127813801742e+01,-1.567821565526310579e-01,-2.645410750906470598e-01,5.940770345220897086e-02,2.056414139509811778e-01,1.936052072753807297e+05,2.854556807352617742e+00,2.595777499996715587e+00,4.667895563951408588e-01,5.790677418368789020e+00,1.710943113293982165e+01
1.666963325057233547e+01,7.968256635974641711e+01,7.676511604176978754e-01,-9.008461913189957926e-01,7.146191109402837138e-02,7.372326372736964784e-02,2.973721355134445548e+04,1.234770843269336282e+00,5.971775120590975483e+00,2.290145892914712711e+00,4.895082187274749863e+00,3.354474385403349856e+00
2.630826052910729729e+01,7.353727172600397921e+01,6.560214318861232741e-01,9.381736493866053017e-01,1.336540845999706004e-02,1.802911329709778465e-01,1.982532090876797884e+04,1.408606094789863539e+00,5.855675046201899825e+00,4.659493760343512148e-01,2.914492947518037891e+00,2.394793482560293452e+00
3.123875424905552123e+01,2.866834437716472053e+02,2.714747526400078659e-01,-1.366248826670879435e-01,3.976474158226473571e-02,2.485908597565866796e-02,1.645224174183981668e+05,4.744832116972353964e-01,8.687714291472380390e-01,1.172387056615807222e+00,2.946423472949534883e+00,1.478078268655270833e+01
3.556522735297104276e+01,1.182140216202907084e+02,7.641900857259802393e-01,-7.389728235678392210e-01,4.774455372614093418e-02,1.350810191109703406e-01,2.062532120168129331e+05,2.164176158681992312e+00,5.827329231854686320e+00,2.472847508604605782e+00,3.176170015393701695e-01,1.811499377784434017e+01
1.693249302542742996e+01,4.398349735328451970e+01,6.157724318341899483e-01,2.094391547043579216e-01,5.029962338970531133e-02,2.037285574277368783e-01,1.670662226875801862e+05,5.412620288324634377e-01,3.942510913476987344e+00,2.601547837969254040e+00,5.829443801066960695e+00,1.498548071139360971e+01
2.319479449341463351e+01,5.783488747199561431e+01,-8.215140915417619150e-01,7.526856424353189912e-01,5.236193724899902702e-02,2.181060554869380663e-01,7.973888598847546382e+04,2.744012868004964023e+00,2.312093728548290983e+00,2.245417535355167526e+00,2.436080002585566895e+00,7.791773679753346116e+00
8.448691054102380349e+01,2.060900086481937592e+02,-4.733416761636525250e-01,-7.144710137026542007e-01,1.259207133364678988e-01,2.262320616574315379e-01,7.137444020104629453e+04,8.019430926731485609e-01,3.521471052415059866e+00,1.767491950708462323e+00,4.871972678662468859e+00,7.075912235660542393e+00
5.326777163837512319e+01,1.310877848804860548e+02,3.281202624512482569e-01,-7.117594490793355266e-02,1.993956732139744725e-01,2.229310221804695902e-01,1.094284651983363146e+05,1.438463023263046647e+00,7.313457806905603320e-01,3.301220901620038339e-01,3.246386530616028221e+00,1.028479183943567676e+01
1.064495985962622342e+02,3.653590084534494054e+02,6.377220275808321848e-01,-6.992648422591618562e-02,1.159182680260455178e-01,1.280482596695380615e-01,4.855069487583265436e+04,1.461469983928778804e+00,2.106675317719922447e+00,2.103602243609962841e+00,5.906404685025048451e-01,5.078070790290145631e+00
1.246557308486567450e+01,4.096454653454017603e+01,9.594648821660567428e-01,-8.561131204478393819e-01,1.027534863370571996e-02,1.376702695200495430e-01,5.382623168875620468e+04,2.788957644932236413e+00,4.360475650310975837e+00,8.834878951669270508e-01,3.802394369667358998e+00,5.546881507495935892e+00
2.601499984458863679e+01,1.096035021021923370e+02,4.739664210355694074e-01,9.737114822372316958e-02,1.100622643489905343e-02,9.099111652177191423e-02,2.108337549224083195e+05,1.072101451255907278e+00,6.039866763035034225e+00,1.361551584364465217e+00,2.226584248093788965e+00,1.847821416857608057e+01
2.586440407150668364e+01,1.100347555068573229e+02,9.487075732340011225e-01,7.234535885039705683e-02,1.581415718845585738e-01,8.952706000146189169e-02,1.099127354434555455e+05,2.290445573157563697e+00,2.174424881408766552e+00,1.275982504751041358e+00,2.629603490034711388e+00,1.032495113218040927e+01
5.951903351191655389e+01,1.603799879301494116e+02,3.021936417081774184e-01,3.667286525347432935e-01,3.002452428387070507e-02,1.916502940316533454e-01,1.190877473733522493e+05,2.404368775885053822e+00,4.765800110712158144e+00,3.854370169854068329e-01,1.938021559265804550e+00,1.108327657903529229e+01
5.226430332473802309e+01,3.727245151990318845e+02,-6.222195051133139199e-01,2.243208173670139249e-01,2.169575112774919934e-02,3.784675759649162863e-02,7.576165513043975807e+03,1.515414193710159285e+00,5.693104238443995158e+00,1.803875844244534399e+00,3.268155129648291357e+00,1.092797266077143448e+00
1.422350972302556293e+01,3.379415465551031161e+01,9.457765126197765770e-01,-6.666947320418727951e-01,1.575495027383140567e-02,2.363788658427812828e-01,1.965997164926872647e+05,2.245428314405580217e+00,1.052056581328563611e+00,9.283671357766299925e-01,3.248636041923050222e+00,1.734786561714255271e+01
2.971464441070884277e+02,6.869494339569675958e+02,-2.648344326994042097e-01,-9.178524542248883700e-01,1.726046664572683173e-02,2.474056494932215522e-01,1.511550530300278042e+05,9.239018463482457921e-01,5.159402960720594677e+00,9.165666368943953257e-01,1.707218453631391908e+00,1.370150241413787739e+01
2.827340677549766212e+01,2.906114656650883603e+02,-3.887483667796173270e-01,-1.982401924365124746e-01,4.450085735706904577e-02,2.057985582371900032e-02,2.107531622360219772e+05,6.113247173210586416e-01,4.694594390528131100e+00,1.039974414996783780e+00,3.038941355951444656e+00,1.847182764818757050e+01
7.549934062273912616e+01,1.736863228106375345e+02,-4.292194718745298010e-01,4.750506900429067869e-01,3.917773826480969168e-02,2.494379700221406870e-01,1.655588592097296714e+04,2.009028136202193338e+00,3.500032121283169761e+00,2.003525012212091116e+00,2.140636964081015226e+00,2.064785092076877326e+00
1.634513033875795429e+02,4.295561538036272395e+02,7.585355612251902802e-01,5.998557813579905584e-01,1.785125273841355331e-01,1.998085515836894033e-01,3.568053726693201952e+03,1.740248441276387226e+00,5.141700289937567447e-01,1.165910474331401936e+00,1.971146357653628334e+00,5.907295607908280566e-01
5.804006167413386486e+00,1.336844112741989932e+01,-1.804568190090781732e-01,2.252782494897496157e-01,8.221705668440447423e-02,2.489307202593792068e-01,6.329591985799027316e+04,8.709787318783253074e-01,6.043979537975342708e+00,1.394203912577624660e+00,4.251962426072137369e+00,6.377135866163952116e+00
1.502342133901975707e+01,5.009185781052264730e+01,9.542242328109273863e-02,-7.829238143417973639e-01,1.507394493124138701e-01,1.343804776576087434e-01,2.118145434402663377e+05,1.401260123056711659e+00,6.210794295459596270e+00,1.524511745157948628e+00,3.010609310013101503e+00,1.855592432132923264e+01
2.268670714494500729e+01,2.228654196077672509e+02,-6.836181152396980654e-01,-2.747256519196575875e-01,8.213436195676086793e-02,2.219292927678498395e-02,1.108676324965256790e+05,1.425543927789588272e+00,3.774533483190934735e+00,6.496900654181326784e-01,5.623443447917251703e+00,1.040409758989836320e+01
2.649306583884037991e+01,1.913386212089510536e+02,-6.562664195942338186e-01,6.333973213221073539e-01,7.690757289032075505e-02,3.705805581653528330e-02,6.672890283502591774e+04,1.143952861594342174e+00,2.049292353750168605e+00,1.066155820939443721e+00,4.753820349893697284e+00,6.675049967453904998e+00
6.505558092475398624e+00,1.591455773141818142e+01,1.036837412833988559e-01,-9.010099758184768604e-01,1.087544252791027427e-01,2.251558881547423563e-01,6.808576272290301858e+04,1.562187691687500157e+00,4.524084806386820645e+00,1.234854547893220911e+00,1.391722381512119577e+00,6.792394634980665202e+00
1.462512777318201529e+01,4.485816984076275560e+01,-1.389856288641704296e-01,-3.218625211425096833e-01,1.446527235930413283e-02,1.544413289951448165e-01,4.566143658746009896e+04,4.058064055641819601e-01,2.603584704591904941e+00,9.804896915230812970e-01,4.050315769909621721e+00,4.819085742200075018e+00
1.968214756032716650e+01,5.400988042342967077e+01,2.077339656236560916e-01,1.342813788709376066e-01,4.580311699847620932e-02,1.859225695036183512e-01,4.155518697698385949e+04,1.674251367156677439e+00,5.082618759361773542e+00,7.637175351751130936e-01,3.832886992184059149e+00,4.447937330666698053e+00
7.884386288159880074e+00,1.910483344216322976e+01,-6.542143472071846322e-01,4.092197628010556532e-01,7.557013930579600802e-02,2.287570023800566954e-01,5.725866512204146420e+04,1.767008440884808351e+00,6.027260758652788653e+00,1.321238782590472116e+00,3.407579048396502497e+00,5.849368501559688127e+00
4.814835101024680597e+01,1.396837842023784333e+02,-1.202676560123612237e-01,-1.015078833716558382e-01,1.397384079562091416e-02,1.694568164378456032e-01,1.147053450841587473e+05,1.640784029268331112e+00,6.223007931462037234e+00,2.013553756924171267e+00,3.892960433823748345e-01,1.072165313459590585e+01
1.997443021751502812e+01,7.630020408416569921e+01,-1.808462352203369372e-01,4.461142264176165551e-01,2.994888026469352121e-02,1.071308375176413114e-01,1.246513819456828205e+05,1.455647874741787362e+00,4.131066188679007212e+00,4.589382609526310719e-01,3.047884561158891170e+00,1.154091666051276022e+01
1.666088629364677587e+01,8.405845265265189425e+01,3.530646650365509842e-02,-5.491483811191553155e-01,2.124412515966525583e-02,6.737951004476268324e-02,2.103250594305407139e+05,1.077970982457415294e+00,3.362961277116505165e+00,5.878267128684423470e-01,2.004891197916991441e+00,1.843790040134945230e+01
9.704047270742142572e+00,2.304996452561827880e+01,3.133328063844518230e-01,-2.371814902506175216e-01,6.316313862823576264e-02,2.364854380005818046e-01,1.280139389762101491e+05,1.235467064239927026e+00,1.342255490366567994e+00,4.026449193508612190e-01,7.594143197518659072e-01,1.181675741104701771e+01
6.692300432222955919e+01,2.524386194974819375e+02,4.080234082438420895e-01,8.216022064259891344e-01,1.002788058569711593e-01,1.094038791517111114e-01,4.077004237488444232e+03,2.620692529259403880e+00,5.706100807311412559e+00,2.885824746407251506e+00,2.225452123011602001e+00,6.594040383416044371e-01
5.434554345591934954e+00,1.272632984520491917e+01,-8.135754109812696200e-01,5.148328746250696586e-01,1.084439246789467293e-01,2.421593643976956978e-01,1.558482368062641181e+05,1.469652385087429680e+00,5.630343702342051948e+00,2.408463113817553403e+00,5.386970916248245977e+00,1.408114659922815903e+01
1.203894185185138070e+02,3.526527442488747965e+02,8.990939659294494568e-02,-4.597357687938335991e-01,1.341691239481279316e-02,1.667509877325993040e-01,1.503002052535065159e+05,1.586584424083515410e+00,1.626177813975754338e+00,1.776271582607175770e+00,1.905015322943069300e+00,1.363226418483897007e+01
2.145741751860507307e+01,7.580410695504640728e+01,1.164006077879986556e-02,1.309844941976658905e-01,1.573774501005456572e-01,1.220322241630251436e-01,1.265877694225809973e+05,1.893432313741025386e+00,3.237937308420569260e-01,1.282335343185337040e+00,5.997249800807661124e+00,1.169983125290048065e+01
2.510736134419318688e+01,7.216186215631131518e+01,4.299991765542809929e-01,8.455729988291382782e-02,1.247837532379507536e-01,1.721163926993901916e-01,1.021379425776034914e+05,1.148171568816486632e+00,4.887967743258144537e+00,1.198241659332210940e+00,2.286653765042945707e+00,9.678460616625319091e+00
5.114303033719706093e+01,2.255948229129235187e+02,-3.196824588315790860e-01,-4.201001060895870332e-01,1.460727048098313385e-01,8.428731393476832090e-02,3.371626038743460958e+04,2.405551981073470458e+00,2.914878716614487608e+00,7.454679382528799358e-01,5.466574342829466637e+00,3.727504889864423632e+00
1.983663268291354314e+02,4.714144187367470522e+02,-4.078696814726923137e-01,-6.283046400929559461e-02,1.116476334069679659e-02,2.362880815605482021e-01,5.143407738727202377e+04,1.725184410767417909e+00,4.111241204019545847e+00,5.918759594504882093e-01,3.772639507104685208e+00,5.334919307706391223e+00
1.420982199111615500e+02,3.317503642586484034e+02,3.565357397768456060e-01,-4.026349018365534826e-01,1.325221272714234844e-01,2.433858815315088908e-01,1.752104533820060606e+05,2.188571981615234030e+00,4.438984782559949771e+00,1.028601477407411258e+00,8.911719400101422162e-01,1.563946241670471693e+01
4.601659140576729357e+01,1.580702118558184281e+02,5.161739373942815234e-01,2.955681032245511819e-01,1.359376758086718040e-02,1.278715759507711436e-01,1.565544016827936866e+05,2.223404013557380043e+00,1.991178799917892928e+00,8.344234816288471634e-01,5.311479319989063086e+00,1.413820136102892988e+01
3.589877024410086648e+01,1.870585815801390197e+02,-7.234174715065435635e-01,5.063827499250403985e-01,1.008690737042920033e-02,6.385132165472894028e-02,2.062728977838616993e+05,1.046431845134216942e+00,2.464774859375553184e+00,2.077659861728408330e+00,4.515184635662889412e-01,1.811655583503037192e+01
1.441235558069874969e+02,3.401715528765779482e+02,2.735753622220269410e-01,-1.529164391102177945e-03,2.336883347917902490e-02,2.389983814602532064e-01,8.869259309703772306e+04,1.976678847607422629e+00,1.671679821328348803e+00,1.962680495158778404e+00,4.818026749603980363e+00,8.550735034495835052e+00
1.158847496786233400e+01,2.821941145408524676e+01,-9.375036613585535639e-01,8.261786267186910226e-01,2.768069496128806872e-02,2.268805285481660938e-01,1.385768464850062737e+05,5.694247156961904643e-01,1.336027636756728088e+00,1.313186444511073692e+00,5.932055236399062181e+00,1.267985918738681050e+01
2.590814551964281165e+01,6.995300510520443993e+01,9.324529145120294960e-01,-2.332092121011758445e-01,1.214265921106442020e-01,1.910072796902103354e-01,4.701942073125462048e+04,7.129934142478003833e-01,8.510648975302580188e-02,1.862430631667640668e+00,2.007482970682705758e+00,4.941021706992765772e+00
3.603396856666133630e+01,1.048650255495575720e+02,6.180547302538954568e-01,1.515463175906297533e-01,1.579212675831867252e-01,1.685785758539681267e-01,1.597943643558070107e+04,1.689012092937007381e+00,9.993338340527386718e-03,2.669114289237508153e+00,1.970886402292649775e+00,2.005645870784664719e+00
4.410907778730951634e+01,1.032377471341631008e+02,-3.614919913595606715e-01,8.485822341547601955e-01,2.445896232304625717e-02,2.423719917665452805e-01,2.164745687037204043e+05,6.468226782167013633e-01,2.232994149469999190e+00,1.666819643858151512e+00,5.019163144526316067e+00,1.892485338380329196e+01
2.202703924253829371e+01,5.682631932650927098e+01,9.365342387012272063e-01,3.272796567123084088e-01,1.171300118916222405e-01,2.060682091183521636e-01,1.650204214990305481e+05,1.269291032232050531e+00,4.389663871354122726e+00,2.883483540503640530e+00,8.013656211589551548e-01,1.482087330091603938e+01
3.217301745414397374e+01,7.453505562907912463e+01,-3.326253044442556428e-01,-7.859377017938170562e-01,5.364425982695143758e-02,2.465388453908192445e-01,1.284512511000069790e+05,9.923999137927745906e-01,4.794922348818150049e+00,1.801993002193052140e+00,7.514104926600270185e-01,1.185259150828007257e+01
1.356424818677483479e+01,3.141675450787137791e+01,3.336737417587418708e-01,6.453378158135540943e-01,1.256798315200337024e-01,2.466364998488731752e-01,7.753368633569158555e+04,9.572355078949382756e-01,6.131572359160036845e-01,1.774849211847369546e+00,2.586305438665238654e+00,7.603730452528436601e+00
2.984418606703744103e+01,1.785851887688077682e+02,1.978536534609067754e-01,-5.954173058688350118e-01,3.754111867169497574e-02,5.070185353276233237e-02,6.642270158693708072e+04,2.582067047892427247e+00,9.856789130924104025e-01,1.948221270086768930e+00,3.046042673434273151e+00,6.648538006180610971e+00
2.673048548340504027e+01,8.025565981576335162e+01,-6.523922990627075702e-01,-1.691609647080072332e-02,9.502493762387016762e-02,1.600363465021729936e-01,7.289615097202060861e+04,2.223511241530339966e+00,1.224851346256334184e+00,2.568240611834540221e+00,1.989891473214935314e+00,7.206688026875367470e+00
